OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TYPE,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_FIPS,OWNER,BEDS,TRAUMA,HELIPAD
6357,16431213,COLISEUM MEDICAL CENTERS,350 HOSPITAL DRIVE,MACON,GA,31213,GENERAL ACUTE CARE,250,BIBB,13021,USA,32.84740818,-83.61868521,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY,2013-10-17T00:00:00.000Z,http://www.coliseumhealthsystem.com,13,PROPRIETARY,250,NOT AVAILABLE,N
6358,6731313,LIBERTY REGIONAL MEDICAL CENTER,462 E G PARKWAY,HINESVILLE,GA,31313,CRITICAL ACCESS,25,LIBERTY,13179,USA,31.83960572,-81.6009201,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.libertyregional.org,13,GOVERNMENT - DISTRICT/AUTHORITY,25,NOT AVAILABLE,Y
6359,13030577,STEPHENS COUNTY HOSPITAL,163 HOSPITAL DR,TOCCOA,GA,30577,GENERAL ACUTE CARE,96,STEPHENS,13257,USA,34.59286194,-83.34807369,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.stephenscountyhospital.com,13,GOVERNMENT - DISTRICT/AUTHORITY,96,NOT AVAILABLE,Y
6361,8870345,LADY OF THE SEA GENERAL HOSPITAL,200 W 134TH PL,CUT OFF,LA,70345,GENERAL ACUTE CARE,25,LAFOURCHE,22057,USA,29.45689087,-90.31135981,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.losgh.org,22,GOVERNMENT - DISTRICT/AUTHORITY,25,NOT AVAILABLE,Y
6362,13570002,OMEGA HOSPITAL,2525 SEVERN AVE,METAIRIE,LA,70002,GENERAL ACUTE CARE,10,JEFFERSON,22051,USA,29.99914789,-90.15918502,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2013-10-04T00:00:00.000Z,http://www.omega-institute.com,22,PROPRIETARY,10,NOT AVAILABLE,N
6363,15970123,RIVER OAKS HOSPITAL,1525 RIVER OAKS RD W,NEW ORLEANS,LA,70123,PSYCHIATRIC,126,JEFFERSON,22051,USA,29.962002,-90.20280579,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.riveroakshospital.com,22,PROPRIETARY,126,NOT AVAILABLE,N
6364,17270631,SOUTH CAMERON MEMORIAL HOSPITAL,5360 W CREOLE HWY,CAMERON,LA,70631,GENERAL ACUTE CARE,49,CAMERON,22023,USA,29.80807845,-93.16568331,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2014-02-11T00:00:00.000Z,NOT AVAILABLE,22,PROPRIETARY,49,NOT AVAILABLE,Y
6365,8070560,IBERIA MEDICAL CENTER,2315 E MAIN ST,NEW IBERIA,LA,70560,GENERAL ACUTE CARE,84,IBERIA,22045,USA,29.9899452,-91.78566038,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.iberiamedicalcenter.com,22,GOVERNMENT - DISTRICT/AUTHORITY,84,NOT AVAILABLE,Y
6366,11171201,MONROE SURGICAL HOSPITAL,2408 BROADMOOR BLVD,MONROE,LA,71201,GENERAL ACUTE CARE,10,OUACHITA,22073,USA,32.53590852,-92.10234832,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2013-10-07T00:00:00.000Z,http://www.monroesurgical.com,22,PROPRIETARY,10,NOT AVAILABLE,N
6367,13771291,OUACHITA COMMUNITY HOSPITAL,1275 GLENWOOD DR,WEST MONROE,LA,71291,GENERAL ACUTE CARE,10,OUACHITA,22073,USA,32.50199956,-92.14924684,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2013-10-07T00:00:00.000Z,http://www.ouachitacommunityhospital.com,22,PROPRIETARY,10,NOT AVAILABLE,N
6368,11871463,OAKDALE COMMUNITY HOSPITAL,130 HOSPITAL DR,OAKDALE,LA,71463,GENERAL ACUTE CARE,27,ALLEN,22003,USA,30.816159,-92.64373874,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2013-10-08T00:00:00.000Z,http://www.oakdalecommunityhospital.com/,22,PROPRIETARY,27,NOT AVAILABLE,N
6370,15571111,RED RIVER BEHAVIORAL CENTER,2800 MELROSE AVE,BOSSIER CITY,LA,71111,PSYCHIATRIC,20,BOSSIER,22015,USA,32.54582995,-93.70448844,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.redriverbehavioral.com/,22,PROPRIETARY,20,NOT AVAILABLE,N
6371,11470403,NORTH OAKS MEDICAL CENTER,15790 PAUL VEGA MD DR,HAMMOND,LA,70403,GENERAL ACUTE CARE,251,TANGIPAHOA,22105,USA,30.46511102,-90.46111356,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.northoaks.org,22,GOVERNMENT - DISTRICT/AUTHORITY,251,LEVEL II,Y
6372,7831533,COFFEE REGIONAL MEDICAL CENTER,1101 OCILLA ROAD,DOUGLAS,GA,31533,GENERAL ACUTE CARE,88,COFFEE,13069,USA,31.51118816,-82.8645826,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.coffeeregional.org,13,NON-PROFIT,88,NOT AVAILABLE,Y
6373,19131210,REHABILITATION HOSPITAL NAVICENT HEALTH,3351 NORTHSIDE DRIVE,MACON,GA,31210,REHABILITATION,58,BIBB,13021,USA,32.89327202,-83.68046992,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,https://www.navicenthealth.org/service-center/rehabilitation-hospital-navicent-health,13,NON-PROFIT,58,NOT AVAILABLE,N
6374,5830757,WILDWOOD LIFESTYLE CENTER AND HOSPITAL,435 LIFESTYLE LANE,WILDWOOD,GA,30757,GENERAL ACUTE CARE,13,DADE,13083,USA,34.98075749,-85.40189129,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.wildwoodhealth.org/,13,NON-PROFIT,13,NOT AVAILABLE,N
6375,17630322,EMORY UNIVERSITY HOSPITAL,1364 CLIFTON ROAD NE,DRUID HILLS,GA,30322,GENERAL ACUTE CARE,579,DEKALB,13089,USA,33.79202283,-84.3222632,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY,2014-03-13T00:00:00.000Z,http://www.emoryhealthcare.org/emory-university-hospital-atlanta/index.html,13,NON-PROFIT,579,NOT AVAILABLE,Y
6376,14931701,PHOEBE PUTNEY MEMORIAL HOSPITAL,417 THIRD AVENUE,ALBANY,GA,31701,GENERAL ACUTE CARE,691,DOUGHERTY,13095,USA,31.59021975,-84.15862347,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://phoebeputney.com/PhoebeContentPage.aspx?nd=1523,13,NON-PROFIT,691,NOT AVAILABLE,N
6377,20570506,UNIVERSITY MEDICAL CENTER,2390 W CONGRESS ST,LAFAYETTE,LA,70506,GENERAL ACUTE CARE,190,LAFAYETTE,22055,USA,30.21716081,-92.04625372,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.lafayettegeneral.com/our_facilities/main_facilities/university_hospital_clinics.aspx,22,NON-PROFIT,190,NOT AVAILABLE,Y
6378,19870115,TOURO INFIRMARY,1401 FOUCHER ST,NEW ORLEANS,LA,70115,GENERAL ACUTE CARE,411,ORLEANS,22071,USA,29.9257768,-90.09215275,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.touro.com,22,NON-PROFIT,411,NOT AVAILABLE,Y
6379,3270390,ASSUMPTION COMMUNITY HOSPITAL,135 HIGHWAY 402,NAPOLEONVILLE,LA,70390,GENERAL ACUTE CARE,6,ASSUMPTION,22007,USA,29.95960639,-91.03914356,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,2018-08-16T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.ololrmc.com,22,NON-PROFIT,6,NOT AVAILABLE,N
6380,1302907,SAINT JOSEPH HEALTH SERVICES OF RHODE ISLAND,21 PEACE STREET,PROVIDENCE,RI,2907,GENERAL ACUTE CARE,231,PROVIDENCE,44007,USA,41.8068937,-71.4208197,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.saintjosephri.com/,44,NON-PROFIT,231,NOT AVAILABLE,N
6381,1502903,HASBRO CHILDRENS HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,2903,CHILDREN,,PROVIDENCE,44007,USA,41.81114989,-71.40890645,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,2018-08-10T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.hasbrochildrenshospital.org/,44,NON-PROFIT,,LEVEL I,Y
6382,95152001,MERCY MEDICAL CENTER-DUBUQUE,250 MERCY DRIVE,DUBUQUE,IA,52001,GENERAL ACUTE CARE,303,DUBUQUE,19061,USA,42.49250564,-90.67477863,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-15T00:00:00.000Z,http://www.mercydubuque.com,19,NOT AVAILABLE,303,LEVEL III,Y
6383,10350022,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,CRITICAL ACCESS,33,CASS,19029,USA,41.40132036,-94.99111456,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-15T00:00:00.000Z,http://www.casshealth.org,19,GOVERNMENT - LOCAL,33,LEVEL IV,Y
6384,9450316,IOWA LUTHERAN HOSPITAL,700 UNIVERSITY,DES MOINES,IA,50316,GENERAL ACUTE CARE,224,POLK,19153,USA,41.60201487,-93.60959589,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-15T00:00:00.000Z,http://www.iowahealth.org,19,NON-PROFIT,224,LEVEL IV,Y
6385,9850308,IOWA METHODIST MEDICAL CENTER,1200 PLEASANT STREET,DES MOINES,IA,50308,GENERAL ACUTE CARE,460,POLK,19153,USA,41.58944333,-93.63381099,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-15T00:00:00.000Z,http://www.iowahealth.org,19,NON-PROFIT,460,"LEVEL I, LEVEL II PEDIATRIC",Y
6386,13752632,KEOKUK AREA HOSPITAL,1600 MORGAN STREET,KEOKUK,IA,52632,GENERAL ACUTE CARE,71,LEE,19111,USA,40.40694325,-91.3870536,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-15T00:00:00.000Z,http://www.keokukhealthsystems.org,19,NON-PROFIT,71,LEVEL IV,Y
6387,94751445,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,CRITICAL ACCESS,25,IDA,19093,USA,42.33889116,-95.4598175,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-15T00:00:00.000Z,http://www.hornmemorialhospital.org,19,NON-PROFIT,25,LEVEL IV,Y
6388,94952556,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,CRITICAL ACCESS,25,JEFFERSON,19101,USA,40.98646243,-91.9655487,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-15T00:00:00.000Z,NOT AVAILABLE,19,GOVERNMENT - LOCAL,25,LEVEL IV,Y
6389,95652172,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,IA,52172,CRITICAL ACCESS,25,ALLAMAKEE,19005,USA,43.26867508,-91.47411099,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-15T00:00:00.000Z,http://www.vmhospital.com,19,NOT AVAILABLE,25,LEVEL IV,Y
6390,95851442,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,CRITICAL ACCESS,25,CRAWFORD,19047,USA,42.02435225,-95.37802393,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-15T00:00:00.000Z,http://www.ccmhia.com/,19,GOVERNMENT - LOCAL,25,LEVEL IV,Y
6391,64,MERCY MEDICAL CENTER WEST LAKES,1755 59TH PLACE,WEST DES MOINES,IA,50266,GENERAL ACUTE CARE,146,POLK,19153,USA,41.59717847,-93.78976814,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-15T00:00:00.000Z,http://www.mercydesmoines.org/,19,NOT AVAILABLE,146,LEVEL IV,Y
6392,65,METHODIST WEST HOSPITAL,1660 60TH ST,WEST DES MOINES,IA,50266,GENERAL ACUTE CARE,95,POLK,19153,USA,41.59660826,-93.79570965,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-15T00:00:00.000Z,http://www.unitypoint.org/desmoines/methodist-west-hospital.aspx,19,NOT AVAILABLE,95,LEVEL IV,Y
6393,95552565,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,CRITICAL ACCESS,25,VAN BUREN,19177,USA,40.7365392,-91.95804475,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-19T00:00:00.000Z,http://www.vbch.org,19,GOVERNMENT - FEDERAL,25,LEVEL IV,Y
6394,17152241,IOWA MEDICAL AND CLASSIFICATION CENTER,2700 CORAL RIDGE AVENUE,CORALVILLE,IA,52241,GENERAL ACUTE CARE,46,JOHNSON,19103,USA,41.71363806,-91.61097519,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-15T00:00:00.000Z,http://oakdaleprison.com/,19,GOVERNMENT - STATE,46,NOT AVAILABLE,N
6395,10750138,DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,1515 WEST PLEASANT STREET,KNOXVILLE,IA,50138,MILITARY,,MARION,19125,USA,41.3225916,-93.11408065,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www1.va.gov/directory/guide/facility.asp?ID=66,19,GOVERNMENT - FEDERAL,,NOT AVAILABLE,N
6396,95351249,OSCEOLA COMMUNITY HOSPITAL,600 9TH AVENUE NORTH,SIBLEY,IA,51249,CRITICAL ACCESS,25,OSCEOLA,19143,USA,43.41030789,-95.74309853,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-18T00:00:00.000Z,http://www.avera.org/osceola-community-hospital/,19,NOT AVAILABLE,25,LEVEL IV,Y
6397,95751632,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,CRITICAL ACCESS,25,PAGE,19145,USA,40.72348143,-95.0432056,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-18T00:00:00.000Z,NOT AVAILABLE,19,NOT AVAILABLE,25,LEVEL IV,Y
6398,3350574,POCAHONTAS COMMUNITY HOSPITAL,606 NORTHWEST 7TH,POCAHONTAS,IA,50574,CRITICAL ACCESS,25,POCAHONTAS,19151,USA,42.74102479,-94.67787501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY,2016-04-18T00:00:00.000Z,http://www.pocahontashospital.org,19,GOVERNMENT - LOCAL,25,LEVEL IV,Y
6399,95450854,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,CRITICAL ACCESS,16,RINGGOLD,19159,USA,40.71882331,-94.2225789,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-18T00:00:00.000Z,NOT AVAILABLE,19,GOVERNMENT - LOCAL,16,LEVEL IV,Y
6400,8951537,MYRTUE MEMORIAL HOSPITAL,1213 GARFIELD AVENUE,HARLAN,IA,51537,CRITICAL ACCESS,25,SHELBY,19165,USA,41.6469824,-95.32683758,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-18T00:00:00.000Z,http://myrtuemedical.org,19,GOVERNMENT - LOCAL,25,LEVEL IV,Y
6401,1051247,HEGG MEMORIAL HEALTH CENTER,1202 21ST AVENUE,ROCK VALLEY,IA,51247,CRITICAL ACCESS,25,SIOUX,19167,USA,43.20279387,-96.28396826,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-18T00:00:00.000Z,http://www.hegghc.org,19,NON-PROFIT,25,LEVEL IV,Y
6402,95951041,ORANGE CITY AREA HEALTH SYSTEM,1000 LINCOLN CIRCLE SE,ORANGE CITY,IA,51041,CRITICAL ACCESS,25,SIOUX,19167,USA,42.99454154,-96.04511059,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-18T00:00:00.000Z,NOT AVAILABLE,19,GOVERNMENT - LOCAL,25,LEVEL IV,Y
6403,92750525,IOWA SPECIALTY HOSPITAL-CLARION,1316 SOUTH MAIN STREET,CLARION,IA,50525,CRITICAL ACCESS,25,WRIGHT,19197,USA,42.72140003,-93.73324706,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-19T00:00:00.000Z,NOT AVAILABLE,19,PROPRIETARY,25,LEVEL IV,Y
6404,92650421,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,IA,50421,CRITICAL ACCESS,22,WRIGHT,19197,USA,42.84527066,-93.61228349,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2016-04-19T00:00:00.000Z,http://www.iowaspecialtyhospital.com/,19,PROPRIETARY,22,LEVEL IV,Y
6405,11352353,WASHINGTON COUNTY HOSPITAL,"400 EAST POLK, PO BOX 909",WASHINGTON,IA,52353,CRITICAL ACCESS,25,WASHINGTON,19183,USA,41.28924836,-91.68764219,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY,2016-04-19T00:00:00.000Z,http://www.wchc.org,19,GOVERNMENT - LOCAL,25,LEVEL IV,Y
6406,12950060,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,CORYDON,IA,50060,CRITICAL ACCESS,25,WAYNE,19185,USA,40.75405103,-93.31152147,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY,2016-04-19T00:00:00.000Z,http://www.waynecountyhospital.org,19,GOVERNMENT - LOCAL,25,LEVEL IV,Y
6407,652101,WINNESHIEK COUNTY MEMORIAL HOSPITAL,901 MONTGOMERY STREET,DECORAH,IA,52101,CRITICAL ACCESS,25,WINNESHIEK,19191,USA,43.29464549,-91.77427348,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,2018-08-09T00:00:00.000Z,IMAGERY,2016-04-19T00:00:00.000Z,http://www.winmedical.org,19,GOVERNMENT - LOCAL,25,LEVEL IV,Y
6408,12047374,REID HOSPITAL & HEALTH CARE SERVICES,1100 REID PKWY,RICHMOND,IN,47374,GENERAL ACUTE CARE,221,WAYNE,18177,USA,39.86471001,-84.88428452,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,2018-08-16T00:00:00.000Z,IMAGERY,2016-04-28T00:00:00.000Z,http://www.reidhosp.com,18,NON-PROFIT,221,LEVEL III,Y
6409,11640536,UNIVERSITY OF KY HOSPITAL,800 ROSE STREET,LEXINGTON,KY,40536,GENERAL ACUTE CARE,604,FAYETTE,21067,USA,38.03096461,-84.50744299,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,2018-08-11T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.ukhealthcare.uky.edu,21,GOVERNMENT - STATE,604,"LEVEL I, LEVEL I PEDIATRIC",Y
6411,7749660,MUNSON HEALTHCARE MANISTEE HOSPITAL,1465 E PARKDALE AVENUE,MANISTEE,MI,49660,CRITICAL ACCESS,45,MANISTEE,26101,USA,44.27107866,-86.27421836,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,2018-08-09T00:00:00.000Z,IMAGERY,2014-01-27T00:00:00.000Z,http://www.munsonhealthcare.org/manistee,26,NON-PROFIT,45,NOT AVAILABLE,Y
6412,5048413,HURON MEDICAL CENTER,1100 SOUTH VAN DYKE ROAD,BAD AXE,MI,48413,GENERAL ACUTE CARE,48,HURON,26063,USA,43.80321031,-83.03212918,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,2018-08-09T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.huronmedicalcenter.org,26,NON-PROFIT,48,NOT AVAILABLE,Y
6413,10448085,BEAUMONT HOSPITAL TROY,44201 DEQUINDRE ROAD,TROY,MI,48085,GENERAL ACUTE CARE,520,OAKLAND,26125,USA,42.61899798,-83.09358996,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.beaumont.edu/troy-hospital-campus,26,NON-PROFIT,520,LEVEL II,Y
6414,9149442,MERCY HEALTH MUSKEGON,1700 CLINTON STREET,MUSKEGON,MI,49442,GENERAL ACUTE CARE,186,MUSKEGON,26121,USA,43.22256443,-86.24173233,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,2018-08-09T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.mercyhealthmuskegon.com/abouthackley-mhm,26,NON-PROFIT,186,LEVEL II,Y
6415,12148602,COVENANT MEDICAL CENTER,1447 N HARRISON,SAGINAW,MI,48602,GENERAL ACUTE CARE,277,SAGINAW,26145,USA,43.42845185,-83.95649042,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,2018-08-09T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.covenanthealthcare.com,26,NON-PROFIT,277,"LEVEL II, LEVEL II PEDIATRIC",Y
